audio_path,transcript,duration
timit/data/TRAIN/DR7/MVRW0/SX405.WAV,of course you can have another tunafish sandwich,35328
timit/data/TRAIN/DR7/MVRW0/SX225.WAV,keep the thermometer under your tongue,28058
timit/data/TRAIN/DR7/MVRW0/SX45.WAV,addition and subtraction are learned skills,36967
timit/data/TRAIN/DR7/MVRW0/SI855.WAV,use deductible insurance wherever feasible,50484
timit/data/TRAIN/DR7/MVRW0/SX135.WAV,technical writers can abbreviate in bibliographies,45159
timit/data/TRAIN/DR7/MHBS0/SX315.WAV,bob found more clams at the oceans edge,39527
timit/data/TRAIN/DR7/MHBS0/SI2205.WAV,she saw me and sat down beside me three feet away,48026
timit/data/TRAIN/DR7/MHBS0/SX405.WAV,of course you can have another tunafish sandwich,39015
timit/data/TRAIN/DR7/MHBS0/SX225.WAV,keep the thermometer under your tongue,30106
timit/data/TRAIN/DR7/MHBS0/SX45.WAV,addition and subtraction are learned skills,38810
timit/data/TRAIN/DR7/MHBS0/SI1575.WAV,suddenly she was very mysterious and dramatic,41780
timit/data/TRAIN/DR7/MHBS0/SI945.WAV,advantages a farm provides a wholesome and healthful environment for children,67789
timit/data/TRAIN/DR7/MHBS0/SX135.WAV,technical writers can abbreviate in bibliographies,46080
timit/data/TRAIN/DR7/FBLV0/SX338.WAV,the dark murky lagoon wound around for miles,54989
timit/data/TRAIN/DR7/FBLV0/SX248.WAV,reading in poor light gives you eyestrain,38093
timit/data/TRAIN/DR7/FBLV0/SX428.WAV,a crab challenged me but a quick stab vanquished him,54375
timit/data/TRAIN/DR7/FBLV0/SX158.WAV,the drunkard is a social outcast,36148
timit/data/TRAIN/DR7/FBLV0/SI2318.WAV,dont they still call you junior as though youre about ten years old,57652
timit/data/TRAIN/DR7/FBLV0/SX68.WAV,upgrade your status to reflect your wealth,43316
timit/data/TRAIN/DR7/FBLV0/SI1688.WAV,something else distracted him yet there was no sound only tomblike silence,83149
timit/data/TRAIN/DR7/FBLV0/SI1058.WAV,readiness exercises are almost continuous,52736
timit/data/TRAIN/DR7/MKAG0/SX259.WAV,tornados often destroy acres of farm land,51610
timit/data/TRAIN/DR7/MKAG0/SI2239.WAV,the leagues are full of guys like that,38810
timit/data/TRAIN/DR7/MKAG0/SI1609.WAV,the name fell with lazy affectionate remembrance from her lips,64205
timit/data/TRAIN/DR7/MKAG0/SX439.WAV,that stinging vapor was caused by chloride vaporization,58471
timit/data/TRAIN/DR7/MKAG0/SX79.WAV,will you please describe the idiotic predicament,48333
timit/data/TRAIN/DR7/MKAG0/SX169.WAV,how would you evaluate this algebraic expression,47412
timit/data/TRAIN/DR7/MKAG0/SI979.WAV,almost everybody in the senior class is married students say dogmatically,75367
timit/data/TRAIN/DR7/MKAG0/SX30.WAV,get a calico cat to keep,29901
timit/data/TRAIN/DR7/MKLR0/SX339.WAV,did shawn catch that big goose without help,41370
timit/data/TRAIN/DR7/MKLR0/SX249.WAV,i ate every oyster on noras plate,42189
timit/data/TRAIN/DR7/MKLR0/SX159.WAV,the government sought authorization of his citizenship,47104
timit/data/TRAIN/DR7/MKLR0/SX429.WAV,toothpaste tube should be squeezed from the bottom,40448
timit/data/TRAIN/DR7/MKLR0/SX69.WAV,eat your raisins outdoors on the porch steps,41370
timit/data/TRAIN/DR7/MKLR0/SI2319.WAV,maybe theyre delivering the desk now,27546
timit/data/TRAIN/DR7/MKLR0/SI1059.WAV,they know little about their machinery beyond mechanical details,63181
timit/data/TRAIN/DR7/MKLR0/SI1689.WAV,then he heard the outer door closing,33895
timit/data/TRAIN/DR7/MRPC1/SX312.WAV,those answers will be straightforward if you think them through carefully first,62260
timit/data/TRAIN/DR7/MRPC1/SI1482.WAV,it could take place tomorrow night or it might occur months from now,52327
timit/data/TRAIN/DR7/MRPC1/SX402.WAV,well serve rhubarb pie after rachels talk,39732
timit/data/TRAIN/DR7/MRPC1/SI2112.WAV,hes a pinto and he photographs wonderfully,34304
timit/data/TRAIN/DR7/MRPC1/SX42.WAV,biblical scholars argue history,32154
timit/data/TRAIN/DR7/MRPC1/SX222.WAV,you always come up with pathological examples,44544
timit/data/TRAIN/DR7/MRPC1/SX132.WAV,publicity and notoriety go hand in hand,35124
timit/data/TRAIN/DR7/MRPC1/SI2026.WAV,the great black leopards,27444
timit/data/TRAIN/DR7/MJFR0/SX165.WAV,the easygoing zoologist relaxed throughout the voyage,56832
timit/data/TRAIN/DR7/MJFR0/SI975.WAV,but our stumping tour of the south wasnt all misery,50381
timit/data/TRAIN/DR7/MJFR0/SX75.WAV,fill that canteen with fresh spring water,44032
timit/data/TRAIN/DR7/MJFR0/SX345.WAV,trish saw hours and hours of movies saturday,59392
timit/data/TRAIN/DR7/MJFR0/SX435.WAV,the rich should invest in black zircons instead of stylish shoes,71271
timit/data/TRAIN/DR7/MJFR0/SI1605.WAV,nobody does but they gave me ten last year,53556
timit/data/TRAIN/DR7/MJFR0/SI2235.WAV,you dont belong in professional baseball,41063
timit/data/TRAIN/DR7/MJFR0/SX255.WAV,my ideal morning begins with hot coffee,49767
timit/data/TRAIN/DR7/MDLM0/SI1864.WAV,dont you hate me any more,25396
timit/data/TRAIN/DR7/MDLM0/SX64.WAV,regular attendance is seldom required,33895
timit/data/TRAIN/DR7/MDLM0/SI1234.WAV,but none of this could soothe the exacerbated nerves,54272
timit/data/TRAIN/DR7/MDLM0/SI604.WAV,they were shown how to advance against an enemy outpost atop a cleared ridge,79770
timit/data/TRAIN/DR7/MDLM0/SX424.WAV,top zinnias rarely have crooked stems,46695
timit/data/TRAIN/DR7/MDLM0/SX154.WAV,orange juice tastes funny after toothpaste,34304
timit/data/TRAIN/DR7/MDLM0/SX244.WAV,herbs birthday occurs frequently on thanksgiving,39629
timit/data/TRAIN/DR7/MDLM0/SX334.WAV,often youll get back more than you put in,27956
timit/data/TRAIN/DR7/FJHK0/SX302.WAV,tofu is made from processed soybeans,39322
timit/data/TRAIN/DR7/FJHK0/SI1652.WAV,kinda like a zombie,25396
timit/data/TRAIN/DR7/FJHK0/SX212.WAV,i gave them several choices and let them set the priorities,57754
timit/data/TRAIN/DR7/FJHK0/SI1022.WAV,cows givin no milk were knowed as strippers,42599
timit/data/TRAIN/DR7/FJHK0/SX392.WAV,a young mouse scampered across the field and disappeared,46285
timit/data/TRAIN/DR7/FJHK0/SI2282.WAV,not without good reason has the anatomical been called jocular journalese,77927
timit/data/TRAIN/DR7/FJHK0/SX32.WAV,its fun to roast marshmallows on a gas burner,41063
timit/data/TRAIN/DR7/FJHK0/SX122.WAV,encyclopedias seldom present anecdotal evidence,55399
timit/data/TRAIN/DR7/FCJS0/SI977.WAV,next he addressed himself to our souls,46285
timit/data/TRAIN/DR7/FCJS0/SX167.WAV,employee layoffs coincided with the companys reorganization,59802
timit/data/TRAIN/DR7/FCJS0/SX77.WAV,bagpipes and bongos are musical instruments,47309
timit/data/TRAIN/DR7/FCJS0/SX437.WAV,they used an aggressive policeman to flag thoughtless motorists,62260
timit/data/TRAIN/DR7/FCJS0/SX347.WAV,the patient and the surgeon are both recuperating from the lengthy operation,63693
timit/data/TRAIN/DR7/FCJS0/SI1607.WAV,he travelled all over the world,28160
timit/data/TRAIN/DR7/FCJS0/SI2237.WAV,baseballs no cinch,25805
timit/data/TRAIN/DR7/FCJS0/SX257.WAV,we are open every monday evening,28468
timit/data/TRAIN/DR7/MRMH0/SX301.WAV,we like bleu cheese but victor prefers swiss cheese,45568
timit/data/TRAIN/DR7/MRMH0/SX211.WAV,only the best players enjoy popularity,40141
timit/data/TRAIN/DR7/MRMH0/SI1021.WAV,the cowboys humorous name for a cow givin milk was a milk pitcher,60416
timit/data/TRAIN/DR7/MRMH0/SX391.WAV,they all like long hot showers,32461
timit/data/TRAIN/DR7/MRMH0/SI2281.WAV,samples he walked in upon her invitation,48333
timit/data/TRAIN/DR7/MRMH0/SI1349.WAV,this explains some group ends and provides a justification of their primacy,60212
timit/data/TRAIN/DR7/MRMH0/SX31.WAV,a good attitude is unbeatable,26215
timit/data/TRAIN/DR7/MRMH0/SX121.WAV,trespassing is forbidden and subject to penalty,44544
timit/data/TRAIN/DR7/MREM0/SI961.WAV,the coalition was to prove inadvisable,38912
timit/data/TRAIN/DR7/MREM0/SI1591.WAV,her lips moist and parted spoke his name,46490
timit/data/TRAIN/DR7/MREM0/SX61.WAV,chocolate and roses never fail as a romantic gift,48845
timit/data/TRAIN/DR7/MREM0/SX421.WAV,those who teach values first abolish cheating,46080
timit/data/TRAIN/DR7/MREM0/SX151.WAV,the previous speaker presented ambiguous results,47719
timit/data/TRAIN/DR7/MREM0/SI511.WAV,this is a problem that goes considerably beyond questions of salary and tenure,70144
timit/data/TRAIN/DR7/MREM0/SX331.WAV,the big dog loved to chew on the old rag doll,50586
timit/data/TRAIN/DR7/MREM0/SX241.WAV,the hallway opens into a huge chamber,38298
timit/data/TRAIN/DR7/MDLC1/SX265.WAV,the saw is broken so chop the wood instead,46183
timit/data/TRAIN/DR7/MDLC1/SI1435.WAV,the world is constantly changing what was new yesterday is obsolescent today,75367
timit/data/TRAIN/DR7/MDLC1/SI2065.WAV,lifting her skirts she climbed in never relinquishing her grip on his arm,63898
timit/data/TRAIN/DR7/MDLC1/SX175.WAV,severe myopia contributed to rons inferiority complex,63181
timit/data/TRAIN/DR7/MDLC1/SX85.WAV,cement is measured in cubic yards,35124
timit/data/TRAIN/DR7/MDLC1/SX355.WAV,dolphins are intelligent marine mammals,38093
timit/data/TRAIN/DR7/MDLC1/SX445.WAV,what is this large thing by the ironing board,33485
timit/data/TRAIN/DR7/MDLC1/SI2144.WAV,why are you trying to worry me,24269
timit/data/TRAIN/DR7/MTWH1/SX72.WAV,spring street is straight ahead,28263
timit/data/TRAIN/DR7/MTWH1/SX162.WAV,her auburn hair reminded him of autumn leaves,40756
timit/data/TRAIN/DR7/MTWH1/SX342.WAV,take charge of choosing her brides maids gowns,41370
timit/data/TRAIN/DR7/MTWH1/SX432.WAV,coffee is grown on steep junglelike slopes in temperate zones,55911
timit/data/TRAIN/DR7/MTWH1/SX252.WAV,the gorgeous butterfly ate a lot of nectar,44135
timit/data/TRAIN/DR7/MTWH1/SI882.WAV,the way is to rent a chauffeurdriven car,41882
timit/data/TRAIN/DR7/MTWH1/SI2142.WAV,she overplayed her hand,25498
timit/data/TRAIN/DR7/MTWH1/SI1512.WAV,they stayed at hotels and boardinghouses or at private homes,52224
timit/data/TRAIN/DR7/MSDB0/SX107.WAV,birthday parties have cupcakes and ice cream,33690
timit/data/TRAIN/DR7/MSDB0/SX17.WAV,carl lives in a lively home,23040
timit/data/TRAIN/DR7/MSDB0/SI1637.WAV,in a week the hyacinths would spike out,30823
timit/data/TRAIN/DR7/MSDB0/SI2267.WAV,joking stopped and everyone gathered around,31642
timit/data/TRAIN/DR7/MSDB0/SX377.WAV,she always jokes about too much garlic in his food,36557
timit/data/TRAIN/DR7/MSDB0/SI1007.WAV,almonds and pistachio nuts are not so high in oil but are rich in protein,60621
timit/data/TRAIN/DR7/MSDB0/SX197.WAV,draw each graph on a new axis,28468
timit/data/TRAIN/DR7/MSDB0/SX287.WAV,in the long run it pays to buy quality clothing,33383
timit/data/TRAIN/DR7/MBTH0/SX302.WAV,tofu is made from processed soybeans,45364
timit/data/TRAIN/DR7/MBTH0/SI2102.WAV,he may not rise to the heights but he can get by and eventually be retired,82740
timit/data/TRAIN/DR7/MBTH0/SX212.WAV,i gave them several choices and let them set the priorities,54375
timit/data/TRAIN/DR7/MBTH0/SI757.WAV,stoneware clay for tiles,33690
timit/data/TRAIN/DR7/MBTH0/SX392.WAV,a young mouse scampered across the field and disappeared,51712
timit/data/TRAIN/DR7/MBTH0/SI505.WAV,this excellent foreign bomb takes only six,46388
timit/data/TRAIN/DR7/MBTH0/SX32.WAV,its fun to roast marshmallows on a gas burner,44749
timit/data/TRAIN/DR7/MBTH0/SX122.WAV,encyclopedias seldom present anecdotal evidence,57754
timit/data/TRAIN/DR7/MGSL0/SX264.WAV,we saw eight tiny icicles below our roof,45773
timit/data/TRAIN/DR7/MGSL0/SI534.WAV,he earnestly urged a ceasefire,37172
timit/data/TRAIN/DR7/MGSL0/SX174.WAV,the haunted house was a hit due to outstanding audiovisual effects,60826
timit/data/TRAIN/DR7/MGSL0/SI797.WAV,the need for reupholstering redecorating repainting becomes more infrequent,70247
timit/data/TRAIN/DR7/MGSL0/SX84.WAV,cooperation along with understanding alleviate dispute,56320
timit/data/TRAIN/DR7/MGSL0/SI1164.WAV,otherwise the outlook could be dark indeed,46592
timit/data/TRAIN/DR7/MGSL0/SX354.WAV,a lawyer was appointed to execute her will,47207
timit/data/TRAIN/DR7/MGSL0/SX444.WAV,the toddler found a clamshell near the camp site,57754
timit/data/TRAIN/DR7/MCLK0/SX310.WAV,the hood of the jeep was steaming in the hot sun,36967
timit/data/TRAIN/DR7/MCLK0/SI650.WAV,the fat man has trouble buying life insurance or has to pay higher premiums,91546
timit/data/TRAIN/DR7/MCLK0/SX400.WAV,just drop notices in any suggestion box,42394
timit/data/TRAIN/DR7/MCLK0/SI2290.WAV,ambiguity arises when the pronoun it carries a twofold reference,65844
timit/data/TRAIN/DR7/MCLK0/SX220.WAV,the most recent geological survey found seismic activity,55296
timit/data/TRAIN/DR7/MCLK0/SX40.WAV,stimulating discussions keep students attention,45056
timit/data/TRAIN/DR7/MCLK0/SX130.WAV,he ate four extra eggs for breakfast,40039
timit/data/TRAIN/DR7/MCLK0/SI1660.WAV,the car door crashed shut,26829
timit/data/TRAIN/DR7/MGAW0/SX265.WAV,the saw is broken so chop the wood instead,44442
timit/data/TRAIN/DR7/MGAW0/SI535.WAV,too many have bogged down in bickering,33895
timit/data/TRAIN/DR7/MGAW0/SX175.WAV,severe myopia contributed to rons inferiority complex,56525
timit/data/TRAIN/DR7/MGAW0/SI1802.WAV,our hypothetical other bum who killed him would have turned out his pockets,59904
timit/data/TRAIN/DR7/MGAW0/SI1165.WAV,the continuing modernization of these forces is a costly but necessary process,70964
timit/data/TRAIN/DR7/MGAW0/SX85.WAV,cement is measured in cubic yards,35021
timit/data/TRAIN/DR7/MGAW0/SX355.WAV,dolphins are intelligent marine mammals,33178
timit/data/TRAIN/DR7/MGAW0/SX445.WAV,what is this large thing by the ironing board,33997
timit/data/TRAIN/DR7/MKDB0/SI872.WAV,then fill the system and add a rust inhibitor,47924
timit/data/TRAIN/DR7/MKDB0/SX62.WAV,any contributions will be greatly appreciated,43930
timit/data/TRAIN/DR7/MKDB0/SX422.WAV,once you finish greasing your chain be sure to wash thoroughly,60007
timit/data/TRAIN/DR7/MKDB0/SX152.WAV,mosquitoes exist in warm humid climates,47002
timit/data/TRAIN/DR7/MKDB0/SI2132.WAV,she took it with her wherever she went she chose it,52327
timit/data/TRAIN/DR7/MKDB0/SI588.WAV,why do we need bigger and better bombs,36864
timit/data/TRAIN/DR7/MKDB0/SX332.WAV,todd placed top priority on getting his bike fixed,51405
timit/data/TRAIN/DR7/MKDB0/SX242.WAV,may i order a strawberry sundae after i eat dinner,50586
timit/data/TRAIN/DR7/FJSK0/SI1682.WAV,shed also remember if the groom died later,42906
timit/data/TRAIN/DR7/FJSK0/SI1052.WAV,the social and psychological consequences of this continue to affect the area,73831
timit/data/TRAIN/DR7/FJSK0/SI2312.WAV,nora i think you imagine it,30106
timit/data/TRAIN/DR7/FJSK0/SX62.WAV,any contributions will be greatly appreciated,43623
timit/data/TRAIN/DR7/FJSK0/SX422.WAV,once you finish greasing your chain be sure to wash thoroughly,57549
timit/data/TRAIN/DR7/FJSK0/SX152.WAV,mosquitoes exist in warm humid climates,49460
timit/data/TRAIN/DR7/FJSK0/SX332.WAV,todd placed top priority on getting his bike fixed,54272
timit/data/TRAIN/DR7/FJSK0/SX242.WAV,may i order a strawberry sundae after i eat dinner,46388
timit/data/TRAIN/DR7/FPAC0/SX301.WAV,we like bleu cheese but victor prefers swiss cheese,59188
timit/data/TRAIN/DR7/FPAC0/SI2011.WAV,at least the wheels dug in,34100
timit/data/TRAIN/DR7/FPAC0/SX211.WAV,only the best players enjoy popularity,46183
timit/data/TRAIN/DR7/FPAC0/SX391.WAV,they all like long hot showers,38400
timit/data/TRAIN/DR7/FPAC0/SX31.WAV,a good attitude is unbeatable,33997
timit/data/TRAIN/DR7/FPAC0/SI661.WAV,death reminds man of his sin but it reminds him also of his transience,75162
timit/data/TRAIN/DR7/FPAC0/SX121.WAV,trespassing is forbidden and subject to penalty,50791
timit/data/TRAIN/DR7/FPAC0/SI1921.WAV,and his relatively small hands and feet gave him an almost delicate appearance,80896
timit/data/TRAIN/DR7/MMWS1/SX261.WAV,do you have the yellow ointment ready,30516
timit/data/TRAIN/DR7/MMWS1/SX351.WAV,the new suburbanites worked hard on refurbishing their older home,49767
timit/data/TRAIN/DR7/MMWS1/SX81.WAV,its impossible to deal with bureaucracy,32564
timit/data/TRAIN/DR7/MMWS1/SI2331.WAV,now if youll pardon me i wont keep him waiting,35636
timit/data/TRAIN/DR7/MMWS1/SX27.WAV,did dad do academic bidding,26727
timit/data/TRAIN/DR7/MMWS1/SI1071.WAV,two miles northeast then five miles southwest  that sort of thing,58368
timit/data/TRAIN/DR7/MMWS1/SX441.WAV,dont look for group valuables in a bank vault,35738
timit/data/TRAIN/DR7/MMWS1/SI1701.WAV,emotionally they penetrated him not at all,39117
timit/data/TRAIN/DR7/MWRP0/SX273.WAV,the angry boy answered but didnt look up,42804
timit/data/TRAIN/DR7/MWRP0/SI1443.WAV,the compounds are divided according to composition into seven categories,68199
timit/data/TRAIN/DR7/MWRP0/SI1525.WAV,maybe they already got them,39732
timit/data/TRAIN/DR7/MWRP0/SX363.WAV,the cow wandered from the farmland and became lost,52839
timit/data/TRAIN/DR7/MWRP0/SI2073.WAV,he ripped down the cellophane carefully and laid three dogs on the tin foil,62055
timit/data/TRAIN/DR7/MWRP0/SX3.WAV,this was easy for us,31028
timit/data/TRAIN/DR7/MWRP0/SX93.WAV,cut a small corner off each edge,38298
timit/data/TRAIN/DR7/MWRP0/SX183.WAV,why else would danny allow others to go,45671
timit/data/TRAIN/DR7/MJRA0/SI1866.WAV,thirtyfive they rode at a measured pace through the valley,54580
timit/data/TRAIN/DR7/MJRA0/SX66.WAV,we got drenched from the uninterrupted rain,37274
timit/data/TRAIN/DR7/MJRA0/SI1236.WAV,boy you aint fooling nobody but yourself,45261
timit/data/TRAIN/DR7/MJRA0/SI606.WAV,with this no loyal citizen can quarrel,43213
timit/data/TRAIN/DR7/MJRA0/SX156.WAV,our experiments positive outcome was unexpected,47514
timit/data/TRAIN/DR7/MJRA0/SX426.WAV,a moth zigzagged along the path through ottos garden,53044
timit/data/TRAIN/DR7/MJRA0/SX246.WAV,how ancient is this subway escalator,37684
timit/data/TRAIN/DR7/MJRA0/SX336.WAV,rob made hungarian goulash for dinner and gooseberry pie for dessert,66458
timit/data/TRAIN/DR7/MJAI0/SI682.WAV,often they are able to get in only because the area is declining economically,71578
timit/data/TRAIN/DR7/MJAI0/SX164.WAV,curiosity and mediocrity seldom coexist,52634
timit/data/TRAIN/DR7/MJAI0/SX74.WAV,an official deadline cannot be postponed,37069
timit/data/TRAIN/DR7/MJAI0/SX344.WAV,i know i didnt meet her early enough,37274
timit/data/TRAIN/DR7/MJAI0/SX434.WAV,each stag surely finds a big fawn,36045
timit/data/TRAIN/DR7/MJAI0/SI1604.WAV,he believed that brave boys didnt cry,43111
timit/data/TRAIN/DR7/MJAI0/SI710.WAV,however the aircraft which we have today are tied to large soft airfields,72090
